user_id,country,avg_watch_time_minutes
U142449,Japan,143
U142450,Brazil,63
U142451,Canada,143
U142452,UK,120
U142453,Spain,17
U142454,Brazil,264
U142455,Germany,133
U142456,India,214
U142457,France,171
U142458,UK,68
U142459,Brazil,293
U142460,Spain,82
U142461,Germany,195
U142462,Brazil,106
U142463,Canada,62
U142464,USA,252
U142465,USA,258
U142466,Brazil,42
U142467,Japan,195
U142468,France,259
U142469,UK,206
U142470,Japan,255
U142471,Japan,264
U142472,USA,176
U142473,Spain,95
U142474,Germany,258
U142475,UK,232
U142476,Japan,236
U142477,Brazil,59
U142478,Canada,115
U142479,Germany,143
U142480,Japan,73
U142481,Canada,119
U142482,Brazil,257
U142483,Germany,135
U142484,USA,21
U142485,USA,20
U142486,France,291
U142487,India,57
U142488,Germany,275
U142489,India,282
U142490,Spain,156
U142491,USA,119
U142492,Australia,30
U142493,Canada,114
U142494,Spain,168
U142495,Germany,98
U142496,France,18
U142497,France,166
U142498,Canada,135
U142499,India,26
U142500,India,133
U142501,USA,189
U142502,Germany,77
U142503,France,236
U142504,Spain,25
U142505,India,116
U142506,UK,298
U142507,UK,45
U142508,Brazil,72
U142509,Australia,216
U142510,India,56
U142511,Germany,97
U142512,Brazil,299
U142513,Australia,285
U142514,Spain,219
U142515,UK,219
U142516,France,176
U142517,Japan,101
U142518,Canada,261
U142519,France,55
U142520,Canada,253
U142521,Germany,280
U142522,UK,237
U142523,Canada,178
U142524,UK,271
U142525,Canada,156
U142526,France,125
U142527,India,25
U142528,Spain,172
U142529,USA,275
U142530,Australia,172
U142531,UK,240
U142532,Canada,163
U142533,Canada,178
U142534,Canada,273
U142535,Australia,12
U142536,Canada,77
U142537,UK,55
U142538,France,171
U142539,India,247
U142540,Spain,79
U142541,Japan,274
U142542,Germany,182
U142543,Brazil,243
U142544,USA,75
U142545,India,145
U142546,UK,195
U142547,Canada,200
U142548,Spain,229
U142549,UK,101
U142550,India,182
U142551,France,211
U142552,USA,240
U142553,Australia,91
U142554,USA,24
U142555,Spain,112
U142556,India,174
U142557,UK,129
U142558,Canada,147
U142559,Germany,214
U142560,Canada,15
U142561,France,97
U142562,UK,97
U142563,Australia,245
U142564,India,192
U142565,Japan,207
U142566,Brazil,61
U142567,Australia,120
U142568,France,248
U142569,Germany,17
U142570,Germany,160
U142571,Brazil,279
U142572,Canada,39
U142573,USA,16
U142574,France,171
U142575,Germany,261
U142576,Brazil,151
U142577,USA,267
U142578,Brazil,74
U142579,Spain,93
U142580,India,10
U142581,Brazil,194
U142582,Spain,233
U142583,India,73
U142584,UK,15
U142585,Brazil,248
U142586,India,265
U142587,Canada,20
U142588,Japan,106
U142589,France,127
U142590,Australia,181
U142591,Japan,192
U142592,Japan,85
U142593,Brazil,155
U142594,Spain,140
U142595,India,186
U142596,France,26
U142597,Australia,252
U142598,Canada,285
U142599,Japan,76
U142600,Australia,48
U142601,USA,248
U142602,Australia,257
U142603,Japan,157
U142604,USA,200
U142605,Japan,296
U142606,USA,33
U142607,Spain,83
U142608,Brazil,265
U142609,India,41
U142610,Canada,15
U142611,Australia,148
U142612,Australia,199
U142613,Spain,253
U142614,Brazil,211
U142615,Canada,19
U142616,Canada,268
U142617,France,184
U142618,Spain,290
U142619,Germany,170
U142620,Japan,127
U142621,Germany,80
U142622,France,239
U142623,Australia,27
U142624,Spain,121
U142625,Canada,51
U142626,Spain,291
U142627,Spain,16
U142628,India,91
U142629,India,141
U142630,Spain,75
U142631,Germany,299
U142632,India,39
U142633,India,240
U142634,Canada,108
U142635,Brazil,53
U142636,USA,68
U142637,Germany,159
U142638,UK,27
U142639,UK,239
U142640,Australia,228
U142641,Canada,73
U142642,France,241
U142643,Spain,21
U142644,USA,122
U142645,India,217
U142646,Australia,233
U142647,France,172
U142648,Australia,13
U142649,Brazil,177
U142650,France,211
U142651,UK,247
U142652,Germany,84
U142653,Brazil,276
U142654,Canada,67
U142655,France,137
U142656,USA,27
U142657,India,75
U142658,Australia,280
U142659,France,200
U142660,Spain,85
U142661,France,125
U142662,Australia,111
U142663,Australia,278
U142664,USA,33
U142665,Japan,86
U142666,Canada,24
U142667,India,275
U142668,UK,247
U142669,Brazil,39
U142670,Japan,197
U142671,Brazil,118
U142672,USA,130
U142673,France,121
U142674,France,128
U142675,Germany,193
U142676,USA,222
U142677,Germany,81
U142678,Germany,135
U142679,Australia,241
U142680,Germany,293
U142681,Germany,238
U142682,Japan,78
U142683,France,149
U142684,Japan,191
U142685,Spain,273
U142686,Japan,97
U142687,Canada,143
U142688,UK,69
U142689,Brazil,189
U142690,Canada,83
U142691,France,227
U142692,France,148
U142693,Australia,249
U142694,Japan,182
U142695,Brazil,150
U142696,France,19
U142697,USA,163
U142698,Canada,139
U142699,India,226
U142700,France,108
U142701,India,97
U142702,Germany,60
U142703,Brazil,178
U142704,France,270
U142705,Canada,258
U142706,Germany,298
U142707,France,25
U142708,Australia,187
U142709,Spain,279
U142710,Canada,21
U142711,France,22
U142712,Japan,236
U142713,Japan,37
U142714,Japan,267
U142715,Canada,66
U142716,Brazil,138
U142717,France,40
U142718,Canada,93
U142719,Spain,46
U142720,Australia,276
U142721,Brazil,275
U142722,Japan,52
U142723,Japan,213
U142724,France,218
U142725,France,84
U142726,Japan,160
U142727,Australia,66
U142728,Australia,229
U142729,France,255
U142730,UK,237
U142731,India,243
U142732,Spain,192
U142733,Canada,156
U142734,Germany,39
U142735,India,246
U142736,Japan,181
U142737,France,44
U142738,USA,11
U142739,UK,99
U142740,USA,264
U142741,Canada,291
U142742,Japan,262
U142743,Canada,154
U142744,Brazil,250
U142745,Australia,155
U142746,Spain,55
U142747,Australia,117
U142748,Japan,152
U142749,USA,231
U142750,Brazil,77
U142751,Germany,118
U142752,Japan,222
U142753,Germany,198
U142754,India,70
U142755,Germany,131
U142756,Japan,198
U142757,USA,139
U142758,Brazil,257
U142759,UK,220
U142760,Spain,129
U142761,Canada,172
U142762,Canada,33
U142763,Spain,109
U142764,India,57
U142765,UK,257
U142766,UK,156
U142767,Brazil,21
U142768,Spain,50
U142769,Australia,228
U142770,Australia,247
U142771,Japan,158
U142772,India,215
U142773,Spain,38
U142774,Australia,71
U142775,France,27
U142776,Canada,63
U142777,Canada,299
U142778,Japan,21
U142779,Canada,130
U142780,India,265
U142781,Germany,53
U142782,India,157
U142783,Germany,135
U142784,Brazil,33
U142785,India,122
U142786,Japan,25
U142787,USA,286
U142788,Spain,65
U142789,Japan,213
U142790,Canada,60
U142791,UK,247
U142792,Spain,71
U142793,UK,292
U142794,Japan,278
U142795,Brazil,164
U142796,India,40
U142797,UK,269
U142798,USA,224
U142799,Germany,106
U142800,Germany,150
U142801,Japan,156
U142802,Spain,228
U142803,UK,141
U142804,France,160
U142805,Japan,67
U142806,UK,149
U142807,Brazil,14
U142808,India,28
U142809,France,215
U142810,Brazil,128
U142811,Australia,139
U142812,India,48
U142813,USA,45
U142814,Australia,213
U142815,Brazil,178
U142816,Australia,75
U142817,UK,57
U142818,Brazil,113
U142819,Brazil,117
U142820,Canada,130
U142821,Japan,180
U142822,Germany,249
U142823,Australia,194
U142824,Spain,216
U142825,Germany,272
U142826,India,178
U142827,India,181
U142828,Spain,59
U142829,Germany,29
U142830,Canada,222
U142831,Japan,276
U142832,Germany,236
U142833,India,61
U142834,Brazil,124
U142835,Japan,242
U142836,USA,15
U142837,France,183
U142838,Australia,191
U142839,UK,156
U142840,Canada,86
U142841,Canada,260
U142842,France,73
U142843,Japan,215
U142844,Japan,175
U142845,Japan,175
U142846,Australia,271
U142847,France,116
U142848,UK,257
U142849,France,196
U142850,France,266
U142851,Canada,95
U142852,Spain,188
U142853,Canada,101
U142854,Brazil,25
U142855,India,139
U142856,India,94
U142857,Japan,254
U142858,Canada,286
U142859,UK,19
U142860,India,272
U142861,Australia,138
U142862,USA,288
U142863,USA,231
U142864,Germany,288
U142865,Australia,52
U142866,Spain,222
U142867,Canada,138
U142868,Australia,152
U142869,Japan,150
U142870,USA,86
U142871,Germany,212
U142872,France,262
U142873,Brazil,73
U142874,Spain,122
U142875,Japan,42
U142876,UK,63
U142877,UK,142
U142878,Australia,81
U142879,India,245
U142880,Spain,244
U142881,France,16
U142882,Germany,138
U142883,India,124
U142884,India,36
U142885,USA,60
U142886,India,72
U142887,India,283
U142888,France,279
U142889,India,242
U142890,UK,223
U142891,Canada,161
U142892,Spain,265
U142893,UK,190
U142894,USA,29
U142895,UK,15
U142896,Spain,245
U142897,Japan,174
U142898,France,173
U142899,UK,220
U142900,India,53
U142901,Japan,149
U142902,France,279
U142903,Spain,142
U142904,India,145
U142905,Japan,130
U142906,France,236
U142907,Spain,52
U142908,India,182
U142909,Brazil,202
U142910,Spain,148
U142911,Spain,258
U142912,India,93
U142913,Brazil,171
U142914,France,202
U142915,Brazil,299
U142916,France,230
U142917,Canada,30
U142918,USA,233
U142919,Spain,122
U142920,Canada,128
U142921,USA,259
U142922,France,95
U142923,Germany,192
U142924,Canada,91
U142925,Australia,272
U142926,India,254
U142927,Brazil,241
U142928,France,121
U142929,Germany,177
U142930,Australia,258
U142931,USA,19
U142932,Japan,217
U142933,Japan,264
U142934,Spain,264
U142935,Australia,63
U142936,Japan,198
U142937,Germany,266
U142938,India,95
U142939,Canada,30
U142940,India,167
U142941,India,298
U142942,Germany,243
U142943,USA,80
U142944,Spain,296
U142945,Spain,177
U142946,Germany,200
U142947,USA,26
U142948,UK,220
U142949,Brazil,255
U142950,Australia,46
U142951,USA,140
U142952,Spain,249
U142953,Japan,45
U142954,France,18
U142955,Japan,201
U142956,Spain,207
U142957,India,227
U142958,India,196
U142959,France,34
U142960,USA,264
U142961,India,60
U142962,Germany,94
U142963,France,164
U142964,Germany,169
U142965,UK,39
U142966,France,25
U142967,Japan,38
U142968,Canada,204
U142969,UK,281
U142970,Spain,13
U142971,Brazil,127
U142972,Australia,295
U142973,Australia,171
U142974,Spain,130
U142975,Japan,53
U142976,Brazil,158
U142977,France,163
U142978,Germany,127
U142979,Germany,273
U142980,Spain,283
U142981,USA,238
U142982,Brazil,139
U142983,France,59
U142984,Brazil,121
U142985,Spain,252
U142986,Japan,98
U142987,Japan,118
U142988,India,110
U142989,UK,13
U142990,Spain,65
U142991,Japan,111
U142992,UK,231
U142993,Canada,40
U142994,Germany,144
U142995,Spain,59
U142996,France,267
U142997,Spain,269
U142998,Spain,45
U142999,India,265
U143000,France,163
U143001,UK,214
U143002,Brazil,81
U143003,Japan,65
U143004,Germany,44
U143005,Australia,142
U143006,France,136
U143007,Australia,22
U143008,Canada,28
U143009,Brazil,175
U143010,Japan,281
U143011,Brazil,189
U143012,India,141
U143013,Germany,64
U143014,Japan,281
U143015,USA,31
U143016,Canada,157
U143017,Japan,213
U143018,Japan,38
U143019,Spain,247
U143020,Germany,101
U143021,USA,127
U143022,Japan,272
U143023,USA,99
U143024,Spain,36
U143025,Germany,124
U143026,UK,188
U143027,USA,248
U143028,Canada,126
U143029,USA,41
U143030,Spain,189
U143031,USA,41
U143032,France,191
U143033,Brazil,63
U143034,Canada,20
U143035,Brazil,132
U143036,UK,53
U143037,Spain,241
U143038,Canada,170
U143039,Germany,241
U143040,UK,259
U143041,France,235
U143042,USA,179
U143043,India,162
U143044,Brazil,102
U143045,Spain,274
U143046,Germany,253
U143047,Germany,295
U143048,Brazil,41
U143049,Germany,87
U143050,Spain,104
U143051,Spain,97
U143052,Canada,89
U143053,Brazil,19
U143054,Spain,257
U143055,Brazil,280
U143056,Germany,49
U143057,Australia,178
U143058,Japan,136
U143059,Germany,282
U143060,USA,194
U143061,Canada,204
U143062,Australia,112
U143063,Spain,24
U143064,Brazil,166
U143065,Spain,257
U143066,Japan,73
U143067,India,191
U143068,UK,97
U143069,Australia,40
U143070,Brazil,204
U143071,Brazil,92
U143072,Japan,211
U143073,Brazil,284
U143074,Japan,225
U143075,India,155
U143076,Japan,272
U143077,Germany,129
U143078,Canada,33
U143079,Canada,238
U143080,France,271
U143081,India,81
U143082,Japan,297
U143083,Canada,111
U143084,UK,294
U143085,France,103
U143086,UK,154
U143087,France,241
U143088,USA,57
U143089,Canada,148
U143090,France,182
U143091,UK,174
U143092,UK,269
U143093,Brazil,169
U143094,Spain,77
U143095,Brazil,268
U143096,Germany,205
U143097,USA,159
U143098,Australia,16
U143099,UK,141
U143100,USA,228
U143101,USA,77
U143102,Japan,277
U143103,Japan,212
U143104,Australia,173
U143105,Canada,223
U143106,Japan,51
U143107,UK,276
U143108,UK,10
U143109,Australia,175
U143110,Japan,49
U143111,India,267
U143112,France,265
U143113,UK,200
U143114,India,110
U143115,Brazil,183
U143116,Australia,169
U143117,Canada,174
U143118,Spain,88
U143119,Canada,241
U143120,Brazil,299
U143121,Japan,261
U143122,Australia,198
U143123,USA,242
U143124,USA,114
U143125,Germany,57
U143126,India,72
U143127,Japan,158
U143128,Australia,150
U143129,Australia,274
U143130,India,73
U143131,India,140
U143132,France,228
U143133,Canada,179
U143134,Japan,34
U143135,Canada,11
U143136,Australia,208
U143137,France,219
U143138,Canada,236
U143139,Brazil,137
U143140,Canada,211
U143141,USA,179
U143142,Spain,267
U143143,USA,127
U143144,Australia,228
U143145,Brazil,289
U143146,Japan,27
U143147,Germany,64
U143148,France,299
U143149,Spain,275
U143150,Australia,86
U143151,UK,88
U143152,UK,56
U143153,Spain,93
U143154,Spain,74
U143155,Spain,279
U143156,USA,228
U143157,India,209
U143158,India,24
U143159,Brazil,88
U143160,Australia,241
U143161,USA,79
U143162,USA,114
U143163,Germany,89
U143164,USA,287
U143165,India,285
U143166,UK,252
U143167,USA,184
U143168,Japan,199
U143169,Canada,296
U143170,France,167
U143171,France,141
U143172,UK,251
U143173,Australia,274
U143174,France,214
U143175,France,156
U143176,USA,176
U143177,Brazil,74
U143178,Canada,98
U143179,Australia,160
U143180,UK,87
U143181,Canada,296
U143182,USA,25
U143183,USA,102
U143184,UK,119
U143185,Japan,63
U143186,France,32
U143187,India,123
U143188,India,158
U143189,Brazil,268
U143190,Germany,216
U143191,Spain,118
U143192,UK,247
U143193,Canada,210
U143194,USA,153
U143195,UK,273
U143196,Canada,191
U143197,Japan,245
U143198,Spain,76
U143199,Germany,125
U143200,Australia,18
U143201,Germany,78
U143202,Germany,111
U143203,Australia,192
U143204,UK,95
U143205,Germany,204
U143206,Germany,222
U143207,USA,114
U143208,UK,207
U143209,Canada,276
U143210,Spain,57
U143211,France,265
U143212,France,271
U143213,Germany,115
U143214,India,90
U143215,Canada,179
U143216,Germany,171
U143217,Brazil,11
U143218,France,287
U143219,India,197
U143220,Australia,226
U143221,Spain,290
U143222,Spain,232
U143223,Australia,252
U143224,Canada,135
U143225,USA,56
U143226,UK,49
U143227,Japan,110
U143228,France,120
U143229,USA,271
U143230,UK,92
U143231,Australia,84
U143232,India,121
U143233,Japan,269
U143234,Japan,49
U143235,Canada,111
U143236,Canada,80
U143237,Germany,252
U143238,Australia,283
U143239,Canada,199
U143240,Japan,266
U143241,UK,278
U143242,Japan,169
U143243,USA,120
U143244,Australia,41
U143245,Brazil,92
U143246,Spain,75
U143247,Australia,141
U143248,India,204
U143249,Spain,202
U143250,Brazil,153
U143251,Canada,287
U143252,USA,183
U143253,UK,232
U143254,Germany,79
U143255,Canada,170
U143256,Australia,84
U143257,India,69
U143258,Australia,224
U143259,Spain,126
U143260,Spain,198
U143261,Germany,74
U143262,India,126
U143263,Spain,206
U143264,Australia,141
U143265,USA,205
U143266,Germany,251
U143267,USA,69
U143268,USA,72
U143269,India,166
U143270,Australia,106
U143271,Spain,170
U143272,Canada,51
U143273,Germany,91
U143274,USA,17
U143275,Japan,59
U143276,Germany,137
U143277,Spain,12
U143278,India,84
U143279,Spain,245
U143280,Brazil,50
U143281,Spain,219
U143282,France,145
U143283,Canada,172
U143284,Australia,231
U143285,Spain,206
U143286,Spain,224
U143287,Japan,32
U143288,Brazil,150
U143289,France,206
U143290,Brazil,221
U143291,Germany,243
U143292,UK,241
U143293,Brazil,266
U143294,Canada,10
U143295,Australia,60
U143296,Germany,17
U143297,Germany,208
U143298,Germany,90
U143299,France,159
U143300,Canada,175
U143301,India,75
U143302,France,268
U143303,USA,289
U143304,Canada,77
U143305,France,203
U143306,USA,28
U143307,France,119
U143308,France,157
U143309,UK,145
U143310,USA,197
U143311,UK,47
U143312,USA,167
U143313,Australia,220
U143314,Brazil,285
U143315,UK,222
U143316,Australia,150
U143317,Canada,70
U143318,Spain,260
U143319,India,283
U143320,France,221
U143321,Japan,143
U143322,Brazil,21
U143323,Germany,198
U143324,UK,43
U143325,Germany,172
U143326,Brazil,117
U143327,UK,78
U143328,India,163
U143329,France,17
U143330,Australia,144
U143331,Brazil,219
U143332,Canada,253
U143333,Canada,294
U143334,Canada,192
U143335,Germany,183
U143336,Brazil,30
U143337,Spain,242
U143338,Japan,175
U143339,Australia,114
U143340,USA,112
U143341,Australia,178
U143342,USA,246
U143343,Germany,175
U143344,Japan,88
U143345,Canada,232
U143346,France,180
U143347,USA,70
U143348,USA,88
U143349,France,108
U143350,Brazil,295
U143351,Brazil,69
U143352,Australia,267
U143353,USA,68
U143354,Canada,249
U143355,India,173
U143356,UK,147
U143357,USA,15
U143358,Spain,249
U143359,France,229
U143360,Brazil,243
U143361,Canada,258
U143362,Japan,41
U143363,Canada,11
U143364,Spain,130
U143365,Germany,150
U143366,USA,139
U143367,Germany,177
U143368,UK,187
U143369,UK,283
U143370,Brazil,231
U143371,UK,240
U143372,Canada,189
U143373,Canada,277
U143374,UK,98
U143375,Australia,193
U143376,Spain,281
U143377,USA,176
U143378,Japan,175
U143379,Germany,187
U143380,Spain,242
U143381,Canada,209
U143382,Brazil,50
U143383,Australia,89
U143384,Australia,167
U143385,France,230
U143386,Australia,120
U143387,Spain,164
U143388,USA,106
U143389,Canada,242
U143390,Australia,33
U143391,Brazil,129
U143392,UK,122
U143393,UK,82
U143394,India,194
U143395,Japan,131
U143396,Canada,239
U143397,UK,226
U143398,Brazil,159
U143399,Japan,255
U143400,UK,25
U143401,Canada,116
U143402,India,164
U143403,Japan,279
U143404,India,59
U143405,Australia,44
U143406,Brazil,226
U143407,Brazil,109
U143408,Australia,291
U143409,Germany,127
U143410,France,26
U143411,France,231
U143412,Australia,258
U143413,Japan,67
U143414,Canada,139
U143415,Spain,123
U143416,France,36
U143417,Spain,219
U143418,Spain,94
U143419,Japan,289
U143420,Canada,141
U143421,Australia,297
U143422,Spain,181
U143423,Germany,154
U143424,France,221
U143425,Brazil,97
U143426,Japan,95
U143427,India,170
U143428,Canada,24
U143429,Japan,238
U143430,India,221
U143431,Brazil,178
U143432,USA,193
U143433,USA,27
U143434,Germany,10
U143435,Brazil,234
U143436,Australia,258
U143437,India,204
U143438,UK,152
U143439,France,14
U143440,Canada,298
U143441,Japan,175
U143442,Germany,281
U143443,Brazil,50
U143444,Japan,252
U143445,UK,173
U143446,USA,11
U143447,Canada,73
U143448,Germany,186
U143449,India,207
U143450,Japan,244
U143451,Germany,165
U143452,Germany,91
U143453,USA,15
U143454,USA,37
U143455,Spain,104
U143456,USA,189
U143457,Brazil,180
U143458,UK,146
U143459,Germany,93
U143460,India,107
U143461,India,220
U143462,USA,231
U143463,Australia,273
U143464,Australia,259
U143465,Germany,85
U143466,Australia,182
U143467,India,218
U143468,Germany,271
U143469,Japan,128
U143470,Japan,272
U143471,India,273
U143472,Brazil,241
U143473,India,108
