user_id,subscription_type,monthly_fee,account_age_months
U148596,Basic,12.99,11
U148597,Basic,15.99,38
U148598,Standard,7.99,56
U148599,Basic,7.99,52
U148600,Premium,7.99,46
U148601,Standard,7.99,48
U148602,Basic,12.99,3
U148603,Standard,12.99,32
U148604,Standard,12.99,43
U148605,Premium,7.99,20
U148606,Premium,15.99,42
U148607,Premium,7.99,39
U148608,Standard,12.99,20
U148609,Premium,12.99,8
U148610,Standard,12.99,51
U148611,Premium,15.99,23
U148612,Standard,12.99,22
U148613,Premium,7.99,30
U148614,Standard,12.99,49
U148615,Premium,7.99,25
U148616,Basic,12.99,21
U148617,Premium,7.99,37
U148618,Standard,15.99,3
U148619,Standard,7.99,24
U148620,Standard,15.99,22
U148621,Standard,12.99,42
U148622,Standard,7.99,20
U148623,Basic,7.99,58
U148624,Premium,7.99,2
U148625,Standard,7.99,4
U148626,Basic,7.99,17
U148627,Standard,15.99,49
U148628,Basic,15.99,46
U148629,Standard,12.99,28
U148630,Standard,7.99,40
U148631,Standard,15.99,20
U148632,Standard,12.99,47
U148633,Premium,7.99,57
U148634,Standard,7.99,48
U148635,Basic,12.99,6
U148636,Standard,7.99,26
U148637,Premium,7.99,52
U148638,Basic,12.99,9
U148639,Premium,7.99,31
U148640,Standard,15.99,31
U148641,Basic,15.99,58
U148642,Standard,12.99,49
U148643,Standard,12.99,4
U148644,Basic,15.99,28
U148645,Basic,15.99,23
U148646,Standard,7.99,3
U148647,Basic,15.99,27
U148648,Premium,12.99,58
U148649,Standard,7.99,38
U148650,Basic,7.99,42
U148651,Basic,15.99,4
U148652,Premium,7.99,41
U148653,Standard,15.99,42
U148654,Standard,12.99,20
U148655,Premium,7.99,4
U148656,Basic,7.99,58
U148657,Basic,12.99,41
U148658,Premium,7.99,18
U148659,Premium,7.99,50
U148660,Standard,7.99,46
U148661,Premium,15.99,20
U148662,Premium,7.99,18
U148663,Standard,15.99,31
U148664,Basic,12.99,13
U148665,Standard,12.99,50
U148666,Basic,7.99,6
U148667,Standard,12.99,20
U148668,Standard,7.99,42
U148669,Standard,7.99,16
U148670,Basic,7.99,3
U148671,Basic,15.99,36
U148672,Premium,15.99,23
U148673,Basic,15.99,55
U148674,Premium,15.99,35
U148675,Standard,7.99,27
U148676,Standard,7.99,25
U148677,Premium,7.99,26
U148678,Premium,12.99,50
U148679,Basic,15.99,50
U148680,Standard,12.99,35
U148681,Standard,15.99,29
U148682,Standard,12.99,38
U148683,Standard,15.99,30
U148684,Premium,7.99,13
U148685,Premium,12.99,38
U148686,Standard,15.99,7
U148687,Basic,7.99,13
U148688,Standard,15.99,39
U148689,Premium,15.99,1
U148690,Basic,7.99,32
U148691,Basic,15.99,23
U148692,Standard,12.99,17
U148693,Premium,15.99,51
U148694,Basic,12.99,20
U148695,Standard,12.99,32
U148696,Basic,7.99,54
U148697,Basic,12.99,11
U148698,Basic,15.99,20
U148699,Standard,7.99,45
U148700,Premium,7.99,28
U148701,Standard,15.99,31
U148702,Standard,12.99,4
U148703,Basic,7.99,22
U148704,Premium,7.99,4
U148705,Standard,12.99,38
U148706,Standard,7.99,26
U148707,Standard,7.99,3
U148708,Basic,12.99,40
U148709,Standard,15.99,54
U148710,Premium,7.99,57
U148711,Basic,7.99,34
U148712,Premium,12.99,21
U148713,Basic,15.99,15
U148714,Premium,15.99,26
U148715,Basic,15.99,47
U148716,Standard,12.99,27
U148717,Basic,15.99,57
U148718,Basic,7.99,54
U148719,Premium,7.99,38
U148720,Standard,12.99,28
U148721,Standard,12.99,47
U148722,Basic,7.99,30
U148723,Standard,7.99,23
U148724,Basic,15.99,47
U148725,Basic,12.99,45
U148726,Basic,7.99,39
U148727,Standard,7.99,37
U148728,Premium,12.99,40
U148729,Basic,15.99,38
U148730,Premium,12.99,4
U148731,Standard,12.99,33
U148732,Basic,15.99,17
U148733,Standard,12.99,48
U148734,Standard,15.99,43
U148735,Standard,12.99,38
U148736,Premium,15.99,21
U148737,Basic,7.99,19
U148738,Standard,15.99,12
U148739,Basic,7.99,54
U148740,Premium,7.99,32
U148741,Premium,12.99,56
U148742,Premium,7.99,37
U148743,Basic,15.99,4
U148744,Standard,12.99,8
U148745,Standard,12.99,4
U148746,Standard,15.99,40
U148747,Basic,12.99,22
U148748,Basic,7.99,10
U148749,Standard,15.99,21
U148750,Basic,15.99,33
U148751,Basic,12.99,50
U148752,Standard,12.99,23
U148753,Standard,15.99,50
U148754,Premium,12.99,16
U148755,Standard,12.99,58
U148756,Basic,15.99,30
U148757,Basic,15.99,19
U148758,Standard,12.99,7
U148759,Standard,15.99,51
U148760,Standard,7.99,9
U148761,Standard,12.99,41
U148762,Standard,7.99,29
U148763,Standard,7.99,55
U148764,Premium,12.99,5
U148765,Basic,12.99,18
U148766,Basic,15.99,37
U148767,Standard,7.99,37
U148768,Premium,15.99,2
U148769,Basic,12.99,41
U148770,Basic,7.99,37
U148771,Basic,7.99,27
U148772,Premium,12.99,57
U148773,Standard,7.99,8
U148774,Standard,7.99,25
U148775,Basic,12.99,22
U148776,Standard,12.99,24
U148777,Standard,7.99,44
U148778,Standard,15.99,35
U148779,Basic,15.99,45
U148780,Standard,7.99,46
U148781,Standard,7.99,3
U148782,Basic,12.99,10
U148783,Basic,15.99,48
U148784,Basic,7.99,15
U148785,Standard,7.99,57
U148786,Premium,12.99,49
U148787,Premium,12.99,21
U148788,Premium,15.99,19
U148789,Standard,15.99,21
U148790,Basic,7.99,37
U148791,Premium,15.99,54
U148792,Standard,15.99,8
U148793,Basic,12.99,17
U148794,Premium,12.99,28
U148795,Basic,15.99,56
U148796,Standard,12.99,59
U148797,Standard,7.99,21
U148798,Standard,7.99,44
U148799,Standard,7.99,43
U148800,Basic,7.99,8
U148801,Standard,15.99,11
U148802,Standard,12.99,13
U148803,Standard,15.99,59
U148804,Standard,12.99,15
U148805,Standard,7.99,28
U148806,Standard,7.99,2
U148807,Standard,12.99,21
U148808,Standard,15.99,21
U148809,Basic,15.99,27
U148810,Basic,15.99,48
U148811,Basic,7.99,50
U148812,Basic,7.99,15
U148813,Basic,12.99,55
U148814,Basic,7.99,28
U148815,Premium,15.99,33
U148816,Basic,7.99,7
U148817,Premium,12.99,58
U148818,Basic,15.99,59
U148819,Standard,12.99,32
U148820,Standard,12.99,44
U148821,Premium,7.99,3
U148822,Basic,7.99,3
U148823,Premium,7.99,16
U148824,Standard,7.99,21
U148825,Premium,15.99,9
U148826,Standard,12.99,3
U148827,Premium,15.99,30
U148828,Basic,7.99,52
U148829,Basic,15.99,59
U148830,Standard,7.99,8
U148831,Premium,12.99,48
U148832,Standard,7.99,29
U148833,Standard,12.99,38
U148834,Premium,12.99,54
U148835,Basic,7.99,14
U148836,Basic,12.99,55
U148837,Basic,15.99,23
U148838,Premium,15.99,38
U148839,Premium,7.99,28
U148840,Premium,7.99,57
U148841,Basic,12.99,28
U148842,Premium,7.99,51
U148843,Standard,7.99,44
U148844,Premium,7.99,29
U148845,Standard,15.99,16
U148846,Basic,12.99,58
U148847,Standard,15.99,22
U148848,Premium,15.99,2
U148849,Standard,15.99,41
U148850,Standard,12.99,9
U148851,Standard,7.99,4
U148852,Basic,12.99,57
U148853,Basic,12.99,23
U148854,Basic,7.99,24
U148855,Basic,15.99,3
U148856,Premium,7.99,12
U148857,Standard,12.99,29
U148858,Premium,7.99,45
U148859,Premium,12.99,53
U148860,Premium,15.99,52
U148861,Premium,15.99,22
U148862,Premium,12.99,19
U148863,Premium,7.99,16
U148864,Standard,7.99,44
U148865,Premium,7.99,27
U148866,Standard,12.99,14
U148867,Standard,7.99,29
U148868,Standard,7.99,3
U148869,Premium,7.99,30
U148870,Premium,12.99,44
U148871,Standard,7.99,33
U148872,Basic,12.99,26
U148873,Basic,15.99,3
U148874,Standard,12.99,30
U148875,Premium,7.99,16
U148876,Basic,7.99,5
U148877,Premium,15.99,47
U148878,Standard,15.99,31
U148879,Basic,15.99,36
U148880,Standard,15.99,52
U148881,Premium,15.99,43
U148882,Premium,15.99,26
U148883,Standard,7.99,42
U148884,Basic,12.99,55
U148885,Standard,15.99,47
U148886,Premium,7.99,30
U148887,Standard,15.99,55
U148888,Basic,12.99,27
U148889,Standard,15.99,13
U148890,Standard,7.99,11
U148891,Premium,7.99,26
U148892,Basic,15.99,53
U148893,Standard,15.99,59
U148894,Premium,15.99,45
U148895,Basic,7.99,38
U148896,Standard,7.99,33
U148897,Premium,12.99,29
U148898,Premium,7.99,22
U148899,Standard,12.99,27
U148900,Standard,15.99,33
U148901,Basic,7.99,42
U148902,Standard,12.99,41
U148903,Standard,7.99,16
U148904,Premium,15.99,54
U148905,Basic,7.99,16
U148906,Basic,7.99,8
U148907,Basic,15.99,50
U148908,Standard,7.99,54
U148909,Standard,12.99,40
U148910,Standard,7.99,4
U148911,Standard,12.99,37
U148912,Premium,12.99,44
U148913,Basic,7.99,53
U148914,Premium,7.99,10
U148915,Premium,15.99,32
U148916,Standard,12.99,50
U148917,Standard,12.99,7
U148918,Basic,7.99,42
U148919,Standard,12.99,53
U148920,Basic,7.99,17
U148921,Premium,7.99,16
U148922,Premium,12.99,35
U148923,Basic,7.99,11
U148924,Standard,12.99,41
U148925,Basic,7.99,10
U148926,Premium,7.99,28
U148927,Basic,15.99,54
U148928,Standard,15.99,44
U148929,Premium,15.99,17
U148930,Standard,7.99,40
U148931,Basic,7.99,57
U148932,Basic,7.99,46
U148933,Basic,12.99,38
U148934,Standard,15.99,16
U148935,Standard,12.99,21
U148936,Standard,7.99,38
U148937,Standard,7.99,53
U148938,Standard,12.99,44
U148939,Standard,7.99,18
U148940,Standard,15.99,56
U148941,Premium,7.99,47
U148942,Standard,15.99,50
U148943,Standard,15.99,4
U148944,Premium,12.99,47
U148945,Premium,12.99,39
U148946,Standard,12.99,5
U148947,Basic,15.99,28
U148948,Standard,15.99,39
U148949,Premium,12.99,37
U148950,Standard,7.99,20
U148951,Basic,15.99,10
U148952,Basic,12.99,57
U148953,Standard,7.99,57
U148954,Premium,12.99,10
U148955,Standard,12.99,55
U148956,Standard,15.99,58
U148957,Standard,12.99,18
U148958,Premium,12.99,1
U148959,Standard,7.99,37
U148960,Basic,12.99,48
U148961,Premium,7.99,51
U148962,Standard,7.99,31
U148963,Premium,15.99,45
U148964,Standard,7.99,39
U148965,Standard,12.99,18
U148966,Basic,12.99,57
U148967,Basic,7.99,23
U148968,Standard,12.99,16
U148969,Basic,7.99,26
U148970,Basic,7.99,35
U148971,Standard,15.99,15
U148972,Basic,7.99,41
U148973,Premium,7.99,35
U148974,Basic,12.99,14
U148975,Premium,12.99,32
U148976,Standard,12.99,55
U148977,Basic,7.99,44
U148978,Premium,12.99,45
U148979,Standard,7.99,41
U148980,Premium,15.99,16
U148981,Premium,12.99,5
U148982,Premium,15.99,30
U148983,Standard,7.99,16
U148984,Premium,7.99,50
U148985,Standard,7.99,36
U148986,Premium,15.99,3
U148987,Premium,15.99,32
U148988,Basic,15.99,1
U148989,Basic,15.99,20
U148990,Premium,7.99,33
U148991,Standard,15.99,49
U148992,Standard,12.99,31
U148993,Standard,15.99,20
U148994,Standard,15.99,7
U148995,Standard,12.99,21
U148996,Standard,7.99,40
U148997,Basic,12.99,7
U148998,Premium,15.99,39
U148999,Premium,7.99,29
U149000,Standard,12.99,18
U149001,Premium,7.99,15
U149002,Standard,15.99,52
U149003,Premium,12.99,23
U149004,Standard,7.99,19
U149005,Premium,7.99,51
U149006,Premium,15.99,47
U149007,Standard,15.99,15
U149008,Premium,7.99,18
U149009,Standard,15.99,7
U149010,Premium,12.99,46
U149011,Standard,12.99,35
U149012,Premium,15.99,18
U149013,Basic,7.99,54
U149014,Standard,15.99,38
U149015,Standard,7.99,51
U149016,Standard,7.99,16
U149017,Standard,12.99,55
U149018,Basic,15.99,25
U149019,Basic,7.99,43
U149020,Basic,15.99,27
U149021,Basic,7.99,23
U149022,Basic,15.99,18
U149023,Standard,15.99,13
U149024,Basic,12.99,3
U149025,Premium,15.99,29
U149026,Standard,7.99,11
U149027,Basic,15.99,30
U149028,Premium,15.99,2
U149029,Standard,7.99,46
U149030,Basic,7.99,24
U149031,Premium,15.99,38
U149032,Standard,15.99,5
U149033,Basic,15.99,26
U149034,Standard,7.99,13
U149035,Premium,15.99,18
U149036,Basic,7.99,59
U149037,Standard,7.99,16
U149038,Standard,7.99,28
U149039,Basic,12.99,14
U149040,Premium,7.99,2
U149041,Basic,12.99,43
U149042,Premium,7.99,6
U149043,Premium,15.99,5
U149044,Basic,15.99,15
U149045,Premium,12.99,18
U149046,Standard,12.99,33
U149047,Basic,7.99,35
U149048,Standard,12.99,25
U149049,Basic,7.99,40
U149050,Basic,15.99,26
U149051,Basic,15.99,22
U149052,Standard,12.99,36
U149053,Standard,7.99,11
U149054,Standard,12.99,11
U149055,Premium,12.99,56
U149056,Standard,12.99,46
U149057,Basic,12.99,50
U149058,Basic,12.99,39
U149059,Basic,15.99,21
U149060,Basic,7.99,45
U149061,Basic,7.99,25
U149062,Standard,15.99,48
U149063,Standard,7.99,52
U149064,Premium,12.99,51
U149065,Standard,7.99,26
U149066,Premium,15.99,28
U149067,Premium,15.99,57
U149068,Standard,15.99,59
U149069,Premium,12.99,57
U149070,Basic,15.99,13
U149071,Basic,7.99,23
U149072,Standard,12.99,18
U149073,Basic,12.99,32
U149074,Basic,15.99,25
U149075,Standard,7.99,31
U149076,Premium,12.99,12
U149077,Basic,15.99,5
U149078,Standard,7.99,54
U149079,Basic,15.99,13
U149080,Premium,15.99,25
U149081,Basic,7.99,39
U149082,Standard,12.99,9
U149083,Standard,7.99,51
U149084,Basic,15.99,41
U149085,Basic,12.99,39
U149086,Premium,15.99,38
U149087,Basic,12.99,55
U149088,Standard,15.99,4
U149089,Standard,12.99,26
U149090,Basic,15.99,16
U149091,Standard,15.99,27
U149092,Standard,15.99,40
U149093,Standard,7.99,56
U149094,Standard,7.99,4
U149095,Premium,15.99,29
U149096,Basic,15.99,8
U149097,Basic,15.99,18
U149098,Standard,15.99,33
U149099,Basic,12.99,43
U149100,Standard,12.99,31
U149101,Premium,15.99,57
U149102,Basic,15.99,40
U149103,Standard,15.99,24
U149104,Basic,15.99,39
U149105,Premium,7.99,52
U149106,Standard,15.99,55
U149107,Standard,7.99,38
U149108,Standard,12.99,36
U149109,Premium,12.99,4
U149110,Standard,15.99,59
U149111,Basic,7.99,32
U149112,Standard,7.99,53
U149113,Basic,12.99,32
U149114,Premium,12.99,53
U149115,Basic,7.99,58
U149116,Premium,12.99,25
U149117,Standard,7.99,42
U149118,Standard,15.99,48
U149119,Premium,7.99,53
U149120,Basic,7.99,20
U149121,Basic,7.99,24
U149122,Basic,15.99,42
U149123,Standard,12.99,47
U149124,Premium,12.99,57
U149125,Premium,15.99,44
U149126,Basic,7.99,21
U149127,Premium,12.99,16
U149128,Basic,12.99,29
U149129,Basic,7.99,11
U149130,Premium,12.99,54
U149131,Premium,15.99,9
U149132,Standard,7.99,17
U149133,Standard,15.99,38
U149134,Premium,12.99,8
U149135,Premium,7.99,50
U149136,Standard,7.99,1
U149137,Standard,15.99,44
U149138,Premium,7.99,4
U149139,Premium,7.99,48
U149140,Premium,15.99,19
U149141,Standard,12.99,12
U149142,Standard,12.99,34
U149143,Standard,7.99,8
U149144,Standard,12.99,48
U149145,Premium,12.99,22
U149146,Basic,12.99,24
U149147,Standard,7.99,58
U149148,Basic,7.99,9
U149149,Standard,15.99,52
U149150,Premium,15.99,26
U149151,Standard,15.99,12
U149152,Basic,7.99,22
U149153,Standard,15.99,14
U149154,Basic,15.99,8
U149155,Standard,15.99,28
U149156,Basic,15.99,9
U149157,Premium,12.99,39
U149158,Standard,7.99,39
U149159,Premium,12.99,1
U149160,Premium,15.99,34
U149161,Standard,15.99,26
U149162,Basic,12.99,5
U149163,Standard,15.99,23
U149164,Basic,12.99,41
U149165,Basic,15.99,10
U149166,Premium,15.99,43
U149167,Basic,7.99,7
U149168,Basic,7.99,57
U149169,Premium,15.99,33
U149170,Standard,12.99,10
U149171,Standard,7.99,10
U149172,Standard,12.99,6
U149173,Premium,7.99,32
U149174,Standard,7.99,56
U149175,Standard,12.99,2
U149176,Premium,12.99,46
U149177,Basic,7.99,14
U149178,Standard,7.99,9
U149179,Premium,7.99,18
U149180,Basic,12.99,11
U149181,Premium,7.99,17
U149182,Standard,15.99,27
U149183,Premium,7.99,54
U149184,Basic,7.99,5
U149185,Standard,7.99,36
U149186,Premium,7.99,34
U149187,Premium,12.99,54
U149188,Basic,7.99,27
U149189,Standard,15.99,18
U149190,Premium,12.99,53
U149191,Premium,15.99,41
U149192,Standard,7.99,1
U149193,Standard,15.99,16
U149194,Premium,15.99,45
U149195,Premium,12.99,39
U149196,Premium,15.99,50
U149197,Basic,15.99,19
U149198,Basic,12.99,44
U149199,Standard,7.99,33
U149200,Premium,7.99,30
U149201,Basic,15.99,27
U149202,Basic,12.99,32
U149203,Standard,12.99,29
U149204,Basic,15.99,8
U149205,Premium,12.99,44
U149206,Standard,15.99,42
U149207,Premium,12.99,35
U149208,Standard,7.99,35
U149209,Basic,7.99,57
U149210,Standard,7.99,14
U149211,Standard,7.99,37
U149212,Standard,12.99,38
U149213,Basic,12.99,40
U149214,Basic,7.99,40
U149215,Basic,15.99,38
U149216,Standard,7.99,55
U149217,Basic,7.99,32
U149218,Basic,12.99,49
U149219,Basic,15.99,10
U149220,Premium,15.99,52
U149221,Premium,15.99,29
U149222,Standard,15.99,31
U149223,Basic,12.99,54
U149224,Premium,12.99,44
U149225,Basic,15.99,8
U149226,Basic,7.99,23
U149227,Standard,12.99,58
U149228,Standard,7.99,59
U149229,Standard,15.99,6
U149230,Standard,12.99,47
U149231,Premium,15.99,21
U149232,Standard,7.99,5
U149233,Basic,7.99,37
U149234,Basic,7.99,5
U149235,Standard,7.99,6
U149236,Standard,15.99,5
U149237,Standard,7.99,53
U149238,Basic,12.99,1
U149239,Standard,15.99,51
U149240,Basic,7.99,49
U149241,Standard,12.99,27
U149242,Basic,7.99,12
U149243,Premium,12.99,48
U149244,Basic,15.99,3
U149245,Standard,12.99,49
U149246,Standard,15.99,54
U149247,Premium,12.99,6
U149248,Premium,15.99,54
U149249,Premium,15.99,55
U149250,Standard,15.99,58
U149251,Basic,15.99,1
U149252,Premium,15.99,10
U149253,Standard,15.99,10
U149254,Standard,15.99,8
U149255,Standard,7.99,12
U149256,Standard,7.99,52
U149257,Standard,12.99,25
U149258,Premium,12.99,50
U149259,Standard,12.99,34
U149260,Standard,12.99,24
U149261,Standard,15.99,1
U149262,Standard,15.99,4
U149263,Premium,7.99,13
U149264,Standard,7.99,23
U149265,Standard,12.99,44
U149266,Standard,12.99,11
U149267,Premium,15.99,36
U149268,Premium,7.99,41
U149269,Premium,7.99,19
U149270,Standard,15.99,5
U149271,Standard,12.99,19
U149272,Basic,7.99,3
U149273,Premium,12.99,47
U149274,Standard,15.99,54
U149275,Standard,12.99,48
U149276,Premium,7.99,6
U149277,Premium,15.99,50
U149278,Premium,15.99,5
U149279,Premium,7.99,55
U149280,Premium,15.99,49
U149281,Basic,15.99,51
U149282,Basic,15.99,51
U149283,Basic,15.99,59
U149284,Basic,15.99,55
U149285,Basic,15.99,37
U149286,Premium,7.99,30
U149287,Basic,12.99,46
U149288,Standard,15.99,33
U149289,Standard,7.99,38
U149290,Basic,7.99,10
U149291,Standard,15.99,27
U149292,Standard,15.99,59
U149293,Standard,12.99,39
U149294,Basic,12.99,6
U149295,Basic,12.99,49
U149296,Standard,15.99,22
U149297,Basic,12.99,23
U149298,Basic,12.99,15
U149299,Standard,12.99,7
U149300,Standard,15.99,4
U149301,Premium,12.99,1
U149302,Premium,7.99,45
U149303,Standard,15.99,20
U149304,Basic,12.99,2
U149305,Basic,7.99,3
U149306,Basic,7.99,56
U149307,Standard,7.99,48
U149308,Premium,15.99,37
U149309,Premium,12.99,16
U149310,Basic,7.99,51
U149311,Premium,15.99,12
U149312,Premium,7.99,26
U149313,Standard,7.99,49
U149314,Premium,15.99,35
U149315,Standard,7.99,38
U149316,Standard,12.99,50
U149317,Basic,15.99,58
U149318,Basic,12.99,47
U149319,Standard,7.99,22
U149320,Basic,7.99,30
U149321,Standard,7.99,30
U149322,Standard,7.99,17
U149323,Premium,12.99,6
U149324,Premium,12.99,30
U149325,Basic,12.99,50
U149326,Basic,7.99,12
U149327,Premium,7.99,50
U149328,Premium,15.99,19
U149329,Standard,12.99,23
U149330,Basic,12.99,8
U149331,Basic,7.99,39
U149332,Premium,7.99,49
U149333,Standard,12.99,8
U149334,Premium,15.99,54
U149335,Standard,12.99,23
U149336,Standard,7.99,38
U149337,Standard,12.99,58
U149338,Standard,7.99,34
U149339,Basic,12.99,26
U149340,Basic,7.99,9
U149341,Premium,7.99,3
U149342,Basic,12.99,5
U149343,Premium,15.99,22
U149344,Basic,7.99,56
U149345,Basic,12.99,31
U149346,Standard,12.99,16
U149347,Basic,12.99,43
U149348,Standard,12.99,35
U149349,Basic,15.99,24
U149350,Basic,15.99,18
U149351,Standard,15.99,13
U149352,Standard,7.99,51
U149353,Standard,15.99,52
U149354,Standard,12.99,26
U149355,Premium,12.99,50
U149356,Basic,7.99,46
U149357,Standard,15.99,34
U149358,Basic,7.99,26
U149359,Basic,7.99,47
U149360,Premium,12.99,49
U149361,Premium,12.99,47
U149362,Standard,15.99,49
U149363,Standard,15.99,44
U149364,Basic,12.99,9
U149365,Basic,15.99,35
U149366,Basic,7.99,33
U149367,Standard,15.99,16
U149368,Standard,12.99,10
U149369,Standard,15.99,8
U149370,Premium,7.99,9
U149371,Standard,12.99,44
U149372,Standard,12.99,28
U149373,Basic,7.99,50
U149374,Basic,15.99,43
U149375,Basic,7.99,4
U149376,Basic,7.99,57
U149377,Standard,7.99,28
U149378,Standard,15.99,19
U149379,Basic,7.99,48
U149380,Basic,7.99,59
U149381,Premium,12.99,27
U149382,Premium,12.99,46
U149383,Standard,12.99,46
U149384,Basic,12.99,39
U149385,Standard,7.99,55
U149386,Basic,15.99,5
U149387,Basic,7.99,21
U149388,Basic,12.99,54
U149389,Premium,15.99,49
U149390,Standard,12.99,12
U149391,Standard,12.99,13
U149392,Basic,15.99,41
U149393,Premium,12.99,18
U149394,Basic,12.99,10
U149395,Standard,15.99,20
U149396,Standard,7.99,36
U149397,Premium,12.99,34
U149398,Standard,15.99,49
U149399,Basic,7.99,34
U149400,Basic,12.99,4
U149401,Premium,12.99,52
U149402,Basic,15.99,40
U149403,Premium,12.99,47
U149404,Standard,7.99,1
U149405,Basic,12.99,17
U149406,Basic,12.99,27
U149407,Standard,7.99,36
U149408,Premium,12.99,30
U149409,Premium,12.99,51
U149410,Basic,15.99,7
U149411,Standard,12.99,19
U149412,Standard,15.99,59
U149413,Premium,15.99,12
U149414,Basic,15.99,28
U149415,Basic,7.99,24
U149416,Standard,7.99,15
U149417,Basic,15.99,49
U149418,Basic,15.99,3
U149419,Premium,7.99,28
U149420,Premium,7.99,19
U149421,Premium,12.99,25
U149422,Basic,7.99,8
U149423,Premium,15.99,32
U149424,Basic,15.99,39
U149425,Premium,7.99,8
U149426,Premium,15.99,39
U149427,Standard,12.99,53
U149428,Basic,15.99,33
U149429,Standard,7.99,46
U149430,Premium,15.99,55
U149431,Standard,12.99,6
U149432,Premium,12.99,36
U149433,Basic,12.99,22
U149434,Standard,15.99,10
U149435,Basic,15.99,40
U149436,Standard,12.99,4
U149437,Premium,12.99,56
U149438,Basic,12.99,40
U149439,Basic,12.99,29
U149440,Standard,15.99,25
U149441,Basic,7.99,20
U149442,Basic,7.99,19
U149443,Basic,15.99,12
U149444,Standard,12.99,34
U149445,Premium,15.99,21
U149446,Premium,12.99,1
U149447,Premium,12.99,24
U149448,Standard,7.99,28
U149449,Premium,12.99,8
U149450,Basic,12.99,55
U149451,Standard,15.99,59
