user_id,subscription_type,monthly_fee,account_age_months,primary_device
U138511,Premium,12.99,26,Smart TV
U138512,Basic,7.99,5,Smart TV
U138513,Premium,15.99,24,Mobile
U138514,Standard,12.99,13,Smart TV
U138515,Premium,7.99,14,Laptop
U138516,Basic,12.99,19,Laptop
U138517,Standard,12.99,2,Smart TV
U138518,Premium,12.99,46,Tablet
U138519,Premium,15.99,49,Tablet
U138520,Basic,7.99,26,Smart TV
U138521,Standard,15.99,43,Smart TV
U138522,Standard,12.99,31,Mobile
U138523,Premium,7.99,31,Mobile
U138524,Standard,7.99,20,Tablet
U138525,Premium,7.99,27,Smart TV
U138526,Basic,7.99,53,Tablet
U138527,Standard,15.99,40,Mobile
U138528,Basic,12.99,19,Mobile
U138529,Basic,12.99,28,Tablet
U138530,Basic,12.99,43,Tablet
U138531,Basic,12.99,54,Laptop
U138532,Standard,12.99,56,Mobile
U138533,Premium,12.99,46,Smart TV
U138534,Premium,12.99,14,Smart TV
U138535,Basic,12.99,41,Mobile
U138536,Standard,12.99,6,Smart TV
U138537,Premium,7.99,12,Mobile
U138538,Basic,12.99,7,Tablet
U138539,Standard,12.99,16,Mobile
U138540,Standard,12.99,39,Laptop
U138541,Basic,15.99,19,Laptop
U138542,Standard,15.99,57,Laptop
U138543,Premium,12.99,58,Tablet
U138544,Standard,12.99,35,Tablet
U138545,Premium,15.99,59,Smart TV
U138546,Standard,12.99,31,Laptop
U138547,Basic,15.99,38,Tablet
U138548,Basic,15.99,8,Smart TV
U138549,Standard,7.99,42,Smart TV
U138550,Premium,15.99,46,Tablet
U138551,Basic,7.99,10,Laptop
U138552,Standard,15.99,17,Mobile
U138553,Basic,15.99,55,Laptop
U138554,Standard,7.99,38,Mobile
U138555,Basic,15.99,30,Mobile
U138556,Premium,7.99,20,Mobile
U138557,Premium,15.99,59,Tablet
U138558,Premium,12.99,37,Smart TV
U138559,Premium,7.99,27,Mobile
U138560,Standard,7.99,28,Tablet
U138561,Basic,12.99,46,Smart TV
U138562,Premium,12.99,2,Smart TV
U138563,Premium,12.99,56,Smart TV
U138564,Standard,12.99,24,Mobile
U138565,Premium,7.99,57,Laptop
U138566,Standard,15.99,47,Mobile
U138567,Basic,12.99,59,Smart TV
U138568,Basic,15.99,31,Laptop
U138569,Standard,15.99,2,Mobile
U138570,Premium,12.99,28,Smart TV
U138571,Standard,7.99,37,Smart TV
U138572,Standard,15.99,32,Laptop
U138573,Standard,15.99,7,Tablet
U138574,Basic,12.99,10,Smart TV
U138575,Standard,15.99,51,Tablet
U138576,Standard,15.99,58,Laptop
U138577,Standard,7.99,4,Laptop
U138578,Premium,12.99,19,Tablet
U138579,Standard,15.99,13,Tablet
U138580,Standard,15.99,31,Mobile
U138581,Basic,12.99,36,Laptop
U138582,Premium,15.99,31,Mobile
U138583,Premium,12.99,23,Mobile
U138584,Basic,15.99,31,Smart TV
U138585,Basic,15.99,16,Tablet
U138586,Standard,7.99,56,Smart TV
U138587,Standard,12.99,22,Smart TV
U138588,Standard,12.99,9,Smart TV
U138589,Standard,7.99,21,Laptop
U138590,Premium,12.99,58,Laptop
U138591,Premium,15.99,50,Mobile
U138592,Premium,12.99,1,Smart TV
U138593,Standard,15.99,46,Mobile
U138594,Premium,12.99,15,Mobile
U138595,Standard,7.99,7,Mobile
U138596,Premium,7.99,46,Tablet
U138597,Basic,15.99,27,Mobile
U138598,Premium,15.99,33,Laptop
U138599,Premium,15.99,18,Mobile
U138600,Premium,7.99,6,Tablet
U138601,Premium,12.99,24,Laptop
U138602,Premium,12.99,26,Tablet
U138603,Standard,7.99,8,Smart TV
U138604,Basic,12.99,40,Tablet
U138605,Standard,15.99,7,Smart TV
U138606,Premium,12.99,34,Tablet
U138607,Standard,15.99,30,Mobile
U138608,Basic,15.99,51,Smart TV
U138609,Standard,15.99,59,Tablet
U138610,Basic,15.99,21,Laptop
U138611,Premium,12.99,12,Tablet
U138612,Standard,12.99,15,Mobile
U138613,Standard,7.99,20,Smart TV
U138614,Standard,15.99,34,Smart TV
U138615,Premium,15.99,44,Mobile
U138616,Standard,7.99,12,Mobile
U138617,Standard,12.99,6,Laptop
U138618,Standard,15.99,41,Tablet
U138619,Basic,12.99,35,Mobile
U138620,Standard,15.99,28,Smart TV
U138621,Basic,7.99,25,Mobile
U138622,Basic,15.99,39,Smart TV
U138623,Standard,15.99,53,Laptop
U138624,Premium,12.99,5,Mobile
U138625,Basic,15.99,24,Mobile
U138626,Premium,12.99,29,Smart TV
U138627,Standard,15.99,29,Mobile
U138628,Standard,7.99,12,Tablet
U138629,Standard,7.99,8,Laptop
U138630,Premium,12.99,51,Laptop
U138631,Premium,12.99,47,Laptop
U138632,Standard,7.99,46,Smart TV
U138633,Standard,15.99,48,Mobile
U138634,Standard,15.99,2,Smart TV
U138635,Premium,12.99,40,Laptop
U138636,Premium,7.99,54,Mobile
U138637,Standard,12.99,46,Tablet
U138638,Basic,12.99,48,Laptop
U138639,Premium,7.99,50,Laptop
U138640,Standard,7.99,31,Laptop
U138641,Basic,7.99,2,Mobile
U138642,Basic,7.99,49,Tablet
U138643,Basic,7.99,17,Smart TV
U138644,Basic,12.99,21,Mobile
U138645,Basic,7.99,41,Laptop
U138646,Basic,12.99,12,Laptop
U138647,Basic,12.99,54,Mobile
U138648,Premium,7.99,47,Tablet
U138649,Basic,7.99,54,Laptop
U138650,Basic,7.99,40,Laptop
U138651,Standard,7.99,3,Tablet
U138652,Basic,15.99,3,Smart TV
U138653,Standard,15.99,25,Tablet
U138654,Premium,7.99,24,Laptop
U138655,Basic,12.99,40,Smart TV
U138656,Standard,7.99,31,Mobile
U138657,Premium,7.99,3,Mobile
U138658,Basic,12.99,10,Laptop
U138659,Standard,15.99,54,Smart TV
U138660,Premium,15.99,28,Tablet
U138661,Standard,15.99,33,Mobile
U138662,Premium,12.99,22,Mobile
U138663,Premium,12.99,17,Laptop
U138664,Basic,15.99,41,Laptop
U138665,Premium,12.99,52,Smart TV
U138666,Standard,15.99,4,Tablet
U138667,Standard,12.99,57,Tablet
U138668,Standard,7.99,52,Laptop
U138669,Basic,12.99,18,Mobile
U138670,Basic,7.99,22,Laptop
U138671,Standard,7.99,51,Laptop
U138672,Basic,12.99,5,Smart TV
U138673,Basic,15.99,55,Laptop
U138674,Premium,15.99,16,Tablet
U138675,Basic,7.99,12,Smart TV
U138676,Standard,12.99,42,Laptop
U138677,Premium,7.99,34,Tablet
U138678,Standard,15.99,41,Tablet
U138679,Standard,12.99,5,Laptop
U138680,Basic,15.99,3,Mobile
U138681,Standard,12.99,32,Tablet
U138682,Premium,7.99,44,Tablet
U138683,Basic,7.99,1,Tablet
U138684,Premium,15.99,2,Mobile
U138685,Basic,7.99,45,Tablet
U138686,Standard,7.99,35,Smart TV
U138687,Standard,7.99,8,Laptop
U138688,Basic,15.99,58,Laptop
U138689,Premium,7.99,51,Smart TV
U138690,Premium,12.99,56,Tablet
U138691,Basic,12.99,3,Smart TV
U138692,Standard,15.99,24,Laptop
U138693,Basic,15.99,37,Laptop
U138694,Basic,12.99,24,Tablet
U138695,Premium,12.99,23,Laptop
U138696,Standard,15.99,22,Laptop
U138697,Premium,15.99,2,Mobile
U138698,Basic,15.99,13,Tablet
U138699,Premium,12.99,9,Smart TV
U138700,Premium,7.99,23,Smart TV
U138701,Standard,15.99,25,Laptop
U138702,Premium,15.99,22,Smart TV
U138703,Premium,12.99,41,Laptop
U138704,Standard,12.99,47,Mobile
U138705,Standard,7.99,59,Laptop
U138706,Standard,12.99,34,Mobile
U138707,Basic,7.99,20,Smart TV
U138708,Basic,15.99,52,Mobile
U138709,Standard,7.99,41,Mobile
U138710,Premium,7.99,17,Laptop
U138711,Premium,15.99,40,Tablet
U138712,Premium,7.99,28,Mobile
U138713,Standard,15.99,41,Tablet
U138714,Basic,15.99,15,Tablet
U138715,Basic,15.99,14,Mobile
U138716,Standard,12.99,9,Smart TV
U138717,Basic,12.99,6,Laptop
U138718,Standard,12.99,22,Tablet
U138719,Basic,15.99,1,Laptop
U138720,Standard,15.99,38,Tablet
U138721,Standard,15.99,32,Tablet
U138722,Basic,15.99,25,Laptop
U138723,Premium,7.99,27,Tablet
U138724,Premium,12.99,15,Mobile
U138725,Basic,12.99,33,Smart TV
U138726,Standard,12.99,44,Tablet
U138727,Basic,15.99,50,Tablet
U138728,Standard,7.99,31,Tablet
U138729,Premium,15.99,5,Mobile
U138730,Premium,15.99,55,Smart TV
U138731,Basic,7.99,50,Smart TV
U138732,Standard,15.99,44,Mobile
U138733,Basic,7.99,33,Smart TV
U138734,Premium,7.99,44,Laptop
U138735,Basic,15.99,41,Laptop
U138736,Premium,15.99,15,Laptop
U138737,Standard,15.99,56,Tablet
U138738,Premium,12.99,29,Tablet
U138739,Premium,12.99,36,Mobile
U138740,Premium,15.99,14,Tablet
U138741,Standard,7.99,20,Laptop
U138742,Standard,12.99,29,Laptop
U138743,Basic,15.99,7,Mobile
U138744,Basic,7.99,3,Laptop
U138745,Premium,15.99,10,Laptop
U138746,Basic,7.99,53,Mobile
U138747,Basic,12.99,23,Smart TV
U138748,Standard,12.99,36,Tablet
U138749,Premium,7.99,25,Smart TV
U138750,Standard,12.99,32,Smart TV
U138751,Standard,7.99,58,Smart TV
U138752,Standard,12.99,45,Tablet
U138753,Basic,15.99,55,Tablet
U138754,Standard,7.99,16,Mobile
U138755,Standard,12.99,12,Laptop
U138756,Premium,7.99,19,Mobile
U138757,Standard,12.99,8,Smart TV
U138758,Standard,12.99,42,Laptop
U138759,Standard,12.99,2,Smart TV
U138760,Basic,15.99,6,Mobile
U138761,Standard,12.99,36,Mobile
U138762,Standard,12.99,53,Smart TV
U138763,Standard,7.99,26,Laptop
U138764,Standard,15.99,46,Laptop
U138765,Premium,15.99,29,Tablet
U138766,Standard,15.99,4,Laptop
U138767,Standard,7.99,42,Mobile
U138768,Premium,12.99,50,Smart TV
U138769,Standard,12.99,34,Smart TV
U138770,Basic,7.99,57,Mobile
U138771,Premium,12.99,27,Smart TV
U138772,Premium,12.99,36,Mobile
U138773,Standard,12.99,4,Tablet
U138774,Premium,12.99,33,Tablet
U138775,Basic,15.99,58,Mobile
U138776,Standard,12.99,29,Laptop
U138777,Standard,7.99,54,Smart TV
U138778,Basic,12.99,25,Mobile
U138779,Basic,15.99,40,Tablet
U138780,Standard,15.99,26,Tablet
U138781,Premium,12.99,46,Smart TV
U138782,Premium,15.99,9,Smart TV
U138783,Premium,12.99,27,Tablet
U138784,Premium,15.99,33,Laptop
U138785,Standard,12.99,7,Mobile
U138786,Basic,12.99,32,Mobile
U138787,Premium,7.99,17,Smart TV
U138788,Standard,12.99,2,Tablet
U138789,Basic,15.99,2,Tablet
U138790,Standard,15.99,28,Mobile
U138791,Basic,7.99,35,Tablet
U138792,Premium,12.99,19,Laptop
U138793,Premium,15.99,36,Mobile
U138794,Premium,15.99,38,Smart TV
U138795,Premium,12.99,52,Laptop
U138796,Basic,7.99,23,Smart TV
U138797,Standard,7.99,4,Laptop
U138798,Premium,15.99,26,Laptop
U138799,Basic,12.99,15,Laptop
U138800,Premium,15.99,43,Tablet
U138801,Premium,12.99,9,Smart TV
U138802,Standard,12.99,34,Laptop
U138803,Premium,7.99,33,Mobile
U138804,Premium,12.99,13,Laptop
U138805,Basic,15.99,7,Mobile
U138806,Standard,12.99,7,Mobile
U138807,Premium,15.99,50,Smart TV
U138808,Standard,7.99,40,Mobile
U138809,Standard,15.99,53,Tablet
U138810,Premium,12.99,17,Mobile
U138811,Standard,12.99,51,Smart TV
U138812,Basic,15.99,26,Mobile
U138813,Basic,15.99,38,Smart TV
U138814,Basic,7.99,35,Smart TV
U138815,Standard,12.99,45,Laptop
U138816,Standard,15.99,4,Mobile
U138817,Standard,12.99,16,Smart TV
U138818,Basic,15.99,59,Smart TV
U138819,Basic,15.99,50,Smart TV
U138820,Basic,12.99,40,Laptop
U138821,Basic,7.99,32,Laptop
U138822,Standard,7.99,24,Mobile
U138823,Standard,15.99,20,Tablet
U138824,Standard,15.99,8,Tablet
U138825,Premium,7.99,39,Tablet
U138826,Standard,15.99,54,Tablet
U138827,Premium,7.99,3,Laptop
U138828,Premium,7.99,8,Laptop
U138829,Standard,15.99,34,Smart TV
U138830,Standard,12.99,14,Laptop
U138831,Standard,12.99,20,Mobile
U138832,Standard,12.99,21,Smart TV
U138833,Basic,15.99,37,Smart TV
U138834,Standard,12.99,3,Laptop
U138835,Standard,7.99,9,Smart TV
U138836,Standard,15.99,26,Tablet
U138837,Standard,12.99,19,Laptop
U138838,Premium,7.99,51,Laptop
U138839,Premium,7.99,17,Smart TV
U138840,Premium,7.99,32,Tablet
U138841,Standard,12.99,3,Laptop
U138842,Premium,15.99,56,Mobile
U138843,Basic,15.99,24,Tablet
U138844,Standard,15.99,12,Laptop
U138845,Basic,12.99,16,Laptop
U138846,Standard,7.99,13,Mobile
U138847,Standard,12.99,25,Laptop
U138848,Basic,12.99,30,Laptop
U138849,Standard,7.99,39,Mobile
U138850,Standard,15.99,13,Mobile
U138851,Premium,15.99,32,Laptop
U138852,Premium,7.99,48,Tablet
U138853,Standard,7.99,4,Mobile
U138854,Basic,12.99,48,Mobile
U138855,Basic,12.99,52,Mobile
U138856,Basic,7.99,38,Tablet
U138857,Basic,15.99,5,Smart TV
U138858,Premium,7.99,27,Laptop
U138859,Premium,7.99,53,Laptop
U138860,Standard,7.99,10,Laptop
U138861,Premium,7.99,52,Laptop
U138862,Premium,12.99,20,Tablet
U138863,Basic,7.99,55,Laptop
U138864,Premium,15.99,40,Mobile
U138865,Standard,7.99,40,Mobile
U138866,Standard,7.99,55,Smart TV
U138867,Standard,15.99,4,Laptop
U138868,Basic,7.99,10,Tablet
U138869,Premium,7.99,1,Tablet
U138870,Standard,15.99,3,Tablet
U138871,Basic,7.99,21,Tablet
U138872,Standard,12.99,40,Laptop
U138873,Basic,7.99,11,Tablet
U138874,Standard,7.99,34,Tablet
U138875,Premium,15.99,37,Tablet
U138876,Premium,12.99,25,Tablet
U138877,Standard,15.99,6,Smart TV
U138878,Premium,15.99,20,Tablet
U138879,Basic,12.99,20,Mobile
U138880,Premium,7.99,38,Mobile
U138881,Standard,15.99,40,Tablet
U138882,Standard,12.99,48,Tablet
U138883,Standard,7.99,34,Tablet
U138884,Standard,7.99,7,Tablet
U138885,Premium,7.99,47,Laptop
U138886,Standard,12.99,48,Mobile
U138887,Standard,15.99,29,Laptop
U138888,Premium,15.99,47,Tablet
U138889,Premium,15.99,2,Smart TV
U138890,Premium,7.99,4,Smart TV
U138891,Standard,15.99,17,Smart TV
U138892,Basic,15.99,55,Mobile
U138893,Basic,7.99,21,Smart TV
U138894,Standard,7.99,3,Laptop
U138895,Basic,15.99,57,Mobile
U138896,Standard,15.99,41,Mobile
U138897,Premium,15.99,50,Laptop
U138898,Standard,12.99,26,Smart TV
U138899,Standard,15.99,43,Smart TV
U138900,Premium,12.99,21,Laptop
U138901,Premium,15.99,20,Laptop
U138902,Premium,15.99,52,Mobile
U138903,Standard,7.99,47,Laptop
U138904,Standard,7.99,50,Laptop
U138905,Standard,12.99,40,Smart TV
U138906,Standard,12.99,28,Smart TV
U138907,Premium,12.99,7,Tablet
U138908,Basic,7.99,23,Smart TV
U138909,Standard,15.99,17,Laptop
U138910,Standard,12.99,31,Tablet
U138911,Basic,7.99,8,Tablet
U138912,Standard,7.99,41,Laptop
U138913,Premium,7.99,37,Mobile
U138914,Basic,15.99,8,Mobile
U138915,Basic,12.99,13,Smart TV
U138916,Standard,15.99,23,Laptop
U138917,Standard,7.99,15,Laptop
U138918,Basic,7.99,56,Smart TV
U138919,Standard,12.99,25,Tablet
U138920,Standard,7.99,21,Tablet
U138921,Premium,7.99,28,Mobile
U138922,Premium,7.99,7,Laptop
U138923,Standard,15.99,51,Mobile
U138924,Standard,15.99,25,Mobile
U138925,Premium,12.99,10,Tablet
U138926,Basic,15.99,53,Mobile
U138927,Basic,7.99,41,Mobile
U138928,Standard,12.99,27,Mobile
U138929,Basic,15.99,18,Tablet
U138930,Standard,7.99,47,Laptop
U138931,Premium,12.99,30,Tablet
U138932,Standard,15.99,48,Tablet
U138933,Premium,12.99,31,Laptop
U138934,Premium,12.99,15,Mobile
U138935,Standard,7.99,54,Mobile
U138936,Basic,12.99,48,Smart TV
U138937,Premium,7.99,15,Laptop
U138938,Basic,12.99,4,Tablet
U138939,Standard,7.99,36,Laptop
U138940,Standard,15.99,6,Laptop
U138941,Basic,12.99,22,Mobile
U138942,Basic,7.99,4,Mobile
U138943,Basic,7.99,23,Laptop
U138944,Premium,7.99,31,Tablet
U138945,Premium,7.99,26,Mobile
U138946,Standard,12.99,11,Laptop
U138947,Basic,15.99,21,Mobile
U138948,Standard,7.99,14,Mobile
U138949,Standard,7.99,27,Tablet
U138950,Standard,12.99,50,Laptop
U138951,Standard,12.99,10,Smart TV
U138952,Standard,7.99,52,Tablet
U138953,Premium,15.99,8,Tablet
U138954,Basic,7.99,4,Mobile
U138955,Basic,15.99,45,Tablet
U138956,Standard,12.99,59,Mobile
U138957,Basic,15.99,7,Laptop
U138958,Basic,7.99,29,Mobile
U138959,Basic,12.99,45,Tablet
U138960,Premium,7.99,25,Smart TV
U138961,Standard,12.99,49,Mobile
U138962,Standard,12.99,38,Mobile
U138963,Standard,15.99,1,Smart TV
U138964,Basic,12.99,16,Laptop
U138965,Premium,7.99,46,Tablet
U138966,Premium,15.99,3,Tablet
U138967,Standard,15.99,43,Laptop
U138968,Standard,12.99,33,Smart TV
U138969,Basic,15.99,7,Mobile
U138970,Basic,12.99,50,Smart TV
U138971,Standard,12.99,44,Tablet
U138972,Premium,12.99,40,Tablet
U138973,Premium,15.99,59,Mobile
U138974,Standard,12.99,15,Laptop
U138975,Standard,7.99,8,Smart TV
U138976,Premium,15.99,25,Tablet
U138977,Premium,15.99,1,Smart TV
U138978,Standard,12.99,10,Mobile
U138979,Premium,15.99,46,Mobile
U138980,Basic,7.99,16,Mobile
U138981,Basic,15.99,56,Smart TV
U138982,Basic,7.99,12,Laptop
U138983,Premium,12.99,25,Tablet
U138984,Premium,7.99,23,Tablet
U138985,Premium,15.99,14,Laptop
U138986,Premium,15.99,8,Mobile
U138987,Standard,7.99,8,Mobile
U138988,Standard,12.99,26,Smart TV
U138989,Premium,7.99,2,Mobile
U138990,Standard,7.99,44,Mobile
U138991,Standard,15.99,9,Laptop
U138992,Standard,15.99,41,Smart TV
U138993,Standard,7.99,20,Laptop
U138994,Standard,7.99,38,Mobile
U138995,Premium,12.99,23,Laptop
U138996,Premium,7.99,53,Smart TV
U138997,Basic,12.99,14,Smart TV
U138998,Standard,7.99,58,Smart TV
U138999,Premium,12.99,38,Tablet
U139000,Basic,12.99,47,Mobile
U139001,Standard,15.99,28,Tablet
U139002,Standard,15.99,52,Mobile
U139003,Premium,15.99,31,Tablet
U139004,Premium,7.99,50,Laptop
U139005,Standard,15.99,28,Tablet
U139006,Standard,12.99,34,Smart TV
U139007,Premium,15.99,46,Mobile
U139008,Standard,15.99,2,Laptop
U139009,Basic,7.99,3,Laptop
U139010,Standard,7.99,37,Tablet
U139011,Basic,7.99,31,Laptop
U139012,Premium,12.99,16,Laptop
U139013,Premium,7.99,29,Mobile
U139014,Standard,15.99,45,Laptop
U139015,Premium,12.99,56,Smart TV
U139016,Premium,12.99,7,Mobile
U139017,Premium,15.99,44,Tablet
U139018,Premium,12.99,45,Tablet
U139019,Standard,12.99,59,Mobile
U139020,Basic,12.99,42,Mobile
U139021,Standard,15.99,38,Laptop
U139022,Standard,12.99,52,Mobile
U139023,Standard,7.99,11,Laptop
U139024,Standard,7.99,18,Smart TV
U139025,Standard,15.99,45,Laptop
U139026,Standard,7.99,58,Smart TV
U139027,Standard,12.99,26,Laptop
U139028,Basic,15.99,57,Smart TV
U139029,Standard,15.99,13,Tablet
U139030,Standard,7.99,36,Laptop
U139031,Premium,15.99,43,Smart TV
U139032,Basic,7.99,2,Mobile
U139033,Basic,7.99,47,Tablet
U139034,Premium,15.99,33,Tablet
U139035,Standard,12.99,28,Smart TV
U139036,Standard,15.99,59,Laptop
U139037,Standard,7.99,22,Laptop
U139038,Standard,7.99,46,Tablet
U139039,Basic,15.99,23,Smart TV
U139040,Basic,7.99,23,Smart TV
U139041,Standard,7.99,37,Tablet
U139042,Premium,7.99,44,Smart TV
U139043,Standard,15.99,39,Smart TV
U139044,Premium,15.99,53,Smart TV
U139045,Standard,12.99,48,Tablet
U139046,Standard,7.99,31,Tablet
U139047,Basic,15.99,23,Tablet
U139048,Basic,15.99,53,Tablet
U139049,Standard,7.99,8,Smart TV
U139050,Premium,12.99,31,Smart TV
U139051,Standard,15.99,17,Smart TV
U139052,Standard,15.99,34,Laptop
U139053,Standard,7.99,45,Tablet
U139054,Standard,7.99,23,Tablet
U139055,Basic,12.99,49,Tablet
U139056,Basic,7.99,39,Smart TV
U139057,Basic,12.99,41,Mobile
U139058,Standard,15.99,51,Tablet
U139059,Standard,15.99,25,Mobile
U139060,Basic,15.99,28,Laptop
U139061,Basic,12.99,15,Mobile
U139062,Premium,15.99,21,Mobile
U139063,Basic,7.99,6,Laptop
U139064,Standard,7.99,8,Laptop
U139065,Premium,7.99,33,Laptop
U139066,Standard,12.99,21,Laptop
U139067,Basic,15.99,21,Tablet
U139068,Premium,7.99,10,Smart TV
U139069,Standard,15.99,40,Smart TV
U139070,Standard,7.99,4,Laptop
U139071,Premium,7.99,9,Laptop
U139072,Standard,12.99,30,Laptop
U139073,Premium,7.99,53,Tablet
U139074,Basic,15.99,28,Smart TV
U139075,Standard,12.99,30,Laptop
U139076,Basic,7.99,23,Laptop
U139077,Basic,12.99,24,Smart TV
U139078,Standard,12.99,10,Tablet
U139079,Premium,7.99,38,Laptop
U139080,Standard,15.99,19,Smart TV
U139081,Standard,15.99,42,Tablet
U139082,Standard,12.99,33,Laptop
U139083,Basic,7.99,25,Laptop
U139084,Premium,7.99,21,Laptop
U139085,Premium,15.99,20,Mobile
U139086,Premium,15.99,16,Laptop
U139087,Basic,7.99,2,Smart TV
U139088,Standard,15.99,47,Smart TV
U139089,Basic,12.99,36,Laptop
U139090,Basic,15.99,37,Smart TV
U139091,Premium,15.99,11,Mobile
U139092,Basic,7.99,49,Laptop
U139093,Premium,15.99,7,Tablet
U139094,Basic,15.99,20,Smart TV
U139095,Premium,7.99,41,Tablet
U139096,Basic,7.99,7,Smart TV
U139097,Premium,12.99,53,Tablet
U139098,Premium,15.99,54,Tablet
U139099,Premium,7.99,11,Tablet
U139100,Standard,7.99,50,Smart TV
U139101,Premium,7.99,41,Mobile
U139102,Standard,15.99,27,Tablet
U139103,Standard,7.99,33,Laptop
U139104,Basic,15.99,8,Laptop
U139105,Premium,7.99,8,Tablet
U139106,Standard,7.99,1,Mobile
U139107,Standard,7.99,32,Smart TV
U139108,Standard,7.99,31,Tablet
U139109,Standard,7.99,3,Smart TV
U139110,Premium,15.99,21,Tablet
U139111,Standard,12.99,5,Smart TV
U139112,Basic,15.99,44,Mobile
U139113,Basic,12.99,38,Mobile
U139114,Basic,12.99,14,Smart TV
U139115,Standard,15.99,50,Laptop
U139116,Premium,12.99,24,Smart TV
U139117,Standard,12.99,32,Tablet
U139118,Basic,12.99,16,Smart TV
U139119,Standard,15.99,50,Laptop
U139120,Basic,15.99,13,Mobile
U139121,Basic,7.99,53,Tablet
U139122,Premium,7.99,24,Smart TV
U139123,Standard,7.99,9,Smart TV
U139124,Standard,12.99,49,Tablet
U139125,Standard,15.99,16,Tablet
U139126,Premium,7.99,43,Tablet
U139127,Standard,15.99,44,Mobile
U139128,Standard,15.99,45,Mobile
U139129,Basic,12.99,40,Tablet
U139130,Standard,7.99,25,Smart TV
U139131,Premium,12.99,15,Smart TV
U139132,Standard,12.99,30,Mobile
U139133,Premium,12.99,42,Tablet
U139134,Premium,15.99,13,Laptop
U139135,Standard,12.99,44,Tablet
U139136,Standard,12.99,21,Smart TV
U139137,Standard,12.99,38,Smart TV
U139138,Standard,15.99,15,Mobile
U139139,Standard,12.99,1,Mobile
U139140,Standard,12.99,58,Smart TV
U139141,Premium,15.99,56,Laptop
U139142,Premium,15.99,16,Mobile
U139143,Standard,12.99,57,Mobile
U139144,Standard,7.99,29,Smart TV
U139145,Standard,7.99,23,Mobile
U139146,Standard,7.99,49,Mobile
U139147,Premium,12.99,19,Mobile
U139148,Standard,12.99,35,Smart TV
U139149,Basic,12.99,49,Tablet
U139150,Standard,12.99,59,Smart TV
U139151,Standard,12.99,57,Mobile
U139152,Premium,12.99,48,Laptop
U139153,Standard,12.99,27,Mobile
U139154,Basic,15.99,34,Smart TV
U139155,Standard,15.99,43,Mobile
U139156,Basic,12.99,48,Tablet
U139157,Basic,7.99,58,Smart TV
U139158,Premium,15.99,7,Smart TV
U139159,Standard,7.99,12,Tablet
U139160,Premium,15.99,48,Laptop
U139161,Standard,7.99,40,Mobile
U139162,Basic,12.99,48,Mobile
U139163,Premium,7.99,10,Mobile
U139164,Basic,12.99,22,Smart TV
U139165,Basic,12.99,33,Mobile
U139166,Premium,15.99,12,Mobile
U139167,Premium,7.99,28,Smart TV
U139168,Basic,7.99,21,Mobile
U139169,Premium,12.99,40,Mobile
U139170,Standard,12.99,38,Laptop
U139171,Standard,12.99,49,Smart TV
U139172,Standard,7.99,15,Laptop
U139173,Basic,12.99,32,Tablet
U139174,Basic,7.99,6,Smart TV
U139175,Premium,15.99,33,Mobile
U139176,Standard,7.99,19,Tablet
U139177,Basic,7.99,50,Smart TV
U139178,Basic,15.99,34,Mobile
U139179,Premium,12.99,30,Mobile
U139180,Premium,12.99,27,Tablet
U139181,Standard,15.99,26,Mobile
U139182,Standard,7.99,56,Laptop
U139183,Basic,15.99,23,Mobile
U139184,Basic,7.99,59,Mobile
U139185,Premium,7.99,28,Smart TV
U139186,Premium,15.99,4,Mobile
U139187,Standard,12.99,11,Mobile
U139188,Premium,12.99,21,Mobile
U139189,Basic,7.99,9,Tablet
U139190,Basic,7.99,47,Laptop
U139191,Basic,15.99,12,Laptop
U139192,Basic,15.99,38,Mobile
U139193,Standard,15.99,1,Mobile
U139194,Standard,15.99,53,Tablet
U139195,Standard,7.99,56,Laptop
U139196,Premium,7.99,12,Mobile
U139197,Standard,7.99,23,Mobile
U139198,Basic,7.99,41,Laptop
U139199,Premium,15.99,6,Smart TV
U139200,Standard,7.99,32,Tablet
